1,OMP_33-36_AMP1.pdb,OMP_33-36_AMP1.JPG,2.848,15.68126,-4.6,4.50E-04,-0.48
321,OMPW_AMP71.pdb,OMPW_AMP71.JPG,0.401,13.65911,-5,7.80E-06,
322,OMPW_AMP72.pdb,OMPW_AMP72.JPG,0.869,8.90021,-4.8,1.00E-05,
323,OMPW_AMP73.pdb,OMPW_AMP73.JPG,0.097,19.1558,-4.5,2.40E-06,
324,OMPW_AMP74.pdb,OMPW_AMP74.JPG,0.198,16.13828,-5.8,1.80E-05,
325,OMPW_AMP75.pdb,OMPW_AMP75.JPG,1.496,11.5254,,2.30E-04,
326,OMPW_AMP76.pdb,OMPW_AMP76.JPG,0.736,13.84872,-4.8,9.10E-05,
327,OMPW_AMP77.pdb,OMPW_AMP77.JPG,2.661,10.34692,-4.3,,
328,OMPW_AMP78.pdb,OMPW_AMP78.JPG,1.907,9.27776,,2.20E-04,
329,OMPW_AMP79.pdb,OMPW_AMP79.JPG,0.31,15.68814,-7.2,1.90E-06,
330,OMPW_AMP80.pdb,OMPW_AMP80.JPG,0.631,13.60218,-9,3.10E-04,
331,OMPW_AMP81.pdb,OMPW_AMP81.JPG,7.8,11.05962,-6.9,1.50E-05,
332,OMPW_AMP82.pdb,OMPW_AMP82.JPG,2.87,14.84593,-4.4,2.20E-04,
333,OMPW_AMP83.pdb,OMPW_AMP83.JPG,0.774,11.38946,-6,6.90E-04,
334,OMPW_AMP84.pdb,OMPW_AMP84.JPG,0.983,14.53227,-5.6,5.70E-05,
335,OMPW_AMP85.pdb,OMPW_AMP85.JPG,1.23,12.66283,-3.9,1.40E-04,
336,OMPW_AMP86.pdb,OMPW_AMP86.JPG,1.242,12.92341,,3.10E-04,
337,OMPW_AMP87.pdb,OMPW_AMP87.JPG,0.241,11.82984,,8.80E-04,
338,OMPW_AMP88.pdb,OMPW_AMP88.JPG,3.76,15.38885,-4.7,,
339,OMPW_AMP89.pdb,OMPW_AMP89.JPG,1.32,15.72358,-4.6,3.10E-05,
340,OMPW_AMP90.pdb,OMPW_AMP90.JPG,0.565,14.60279,-4.3,8.10E-04,
341,OMPW_AMP91.pdb,OMPW_AMP91.JPG,0.453,11.59581,-5,1.10E-04,
342,OMPW_AMP92.pdb,OMPW_AMP92.JPG,3.55,12.38341,-5.5,1.00E-04,
343,OMPW_AMP93.pdb,OMPW_AMP93.JPG,0.771,14.56961,-4.8,,
344,OMPW_AMP94.pdb,OMPW_AMP94.JPG,0.736,13.86308,-5.1,,
345,OMPW_AMP95.pdb,OMPW_AMP95.JPG,0.811,18.53053,-5.4,,
346,OMPW_AMP96.pdb,OMPW_AMP96.JPG,0.958,11.09058,-5.2,3.70E-04,
347,OMPW_AMP97.pdb,OMPW_AMP97.JPG,4.726,13.86966,-4.4,1.20E-04,
348,OMPW_AMP98.pdb,OMPW_AMP98.JPG,0.841,12.58773,-4.9,,
349,OMPW_AMP99.pdb,OMPW_AMP99.JPG,4.226,13.3847,-4.3,4.70E-06,
350,OMPW_AMP100.pdb,OMPW_AMP100.JPG,0.247,10.34468,,,
351,OMPW_AMP101.pdb,OMPW_AMP101.JPG,0.386,11.05518,-6.2,4.00E-04,
352,OMPW_AMP102.pdb,OMPW_AMP102.JPG,0.89,16.77838,-5.5,2.80E-05,
353,OMPW_AMP103.pdb,OMPW_AMP103.JPG,0.602,13.96149,-6,2.80E-05,
354,OMPW_AMP104.pdb,OMPW_AMP104.JPG,2.923,15.43083,-4.7,,
355,OMPW_AMP105.pdb,OMPW_AMP105.JPG,3.693,15.11935,-8.7,3.00E-04,
356,OMPW_AMP106.pdb,OMPW_AMP106.JPG,0.842,16.92697,-4.7,,
357,OMPW_AMP107.pdb,OMPW_AMP107.JPG,0.81,9.3735,-4.2,,
358,OMPW_AMP108.pdb,OMPW_AMP108.JPG,0.251,13.18913,-5.9,9.80E-04,
359,OMPW_AMP109.pdb,OMPW_AMP109.JPG,0.407,17.87052,-4.2,2.50E-05,
360,OMPW_AMP110.pdb,OMPW_AMP110.JPG,5.23,15.82515,-5.2,3.00E-07,
361,OMPW_AMP111.pdb,OMPW_AMP111.JPG,0.894,22.9442,-7,2.00E-05,
362,OMPW_AMP112.pdb,OMPW_AMP112.JPG,0.196,15.31544,-6.8,4.00E-05,
363,OMPW_AMP113.pdb,OMPW_AMP113.JPG,0.053,11.82034,-7.7,8.00E-06,
364,OMPW_AMP114.pdb,OMPW_AMP114.JPG,0.622,17.43901,-6.5,6.00E-05,
365,OMPW_AMP115.pdb,OMPW_AMP115.JPG,0.731,10.13493,-4.9,9.70E-04,
366,OMPW_AMP116.pdb,OMPW_AMP116.JPG,0.881,15.02524,-5.5,1.00E-04,
367,OMPW_AMP117.pdb,OMPW_AMP117.JPG,0.547,13.01975,,7.90E-04,
368,OMPW_AMP118.pdb,OMPW_AMP118.JPG,0.611,14.79751,-5,1.60E-04,
369,OMPW_AMP119.pdb,OMPW_AMP119.JPG,0.198,8.85836,-7.8,5.10E-05,
370,OMPW_AMP120.pdb,OMPW_AMP120.JPG,0.725,12.93552,-4.8,2.90E-04,
371,OMPW_AMP121.pdb,OMPW_AMP121.JPG,0.22,17.33071,-6.6,1.20E-04,
372,OMPW_AMP122.pdb,OMPW_AMP122.JPG,0.55,14.41465,-5,1.50E-04,
373,OMPW_AMP123.pdb,OMPW_AMP123.JPG,0.589,16.81669,-4.3,9.60E-04,
374,OMPW_AMP124.pdb,OMPW_AMP124.JPG,0.739,13.37816,-5.8,,
375,OMPW_AMP125.pdb,OMPW_AMP125.JPG,0.375,16.97069,-5.3,,
376,OMPW_AMP126.pdb,OMPW_AMP126.JPG,0.304,12.71783,-4.8,2.10E-06,
377,OMPW_AMP127.pdb,OMPW_AMP127.JPG,0.529,17.12741,-4.2,4.00E-06,
378,OMPW_AMP128.pdb,OMPW_AMP128.JPG,0.911,13.11268,,6.30E-04,
379,OMPW_AMP129.pdb,OMPW_AMP129.JPG,0.217,9.17519,-6.2,1.40E-08,
380,OMPW_AMP130.pdb,OMPW_AMP130.JPG,0.799,12.46852,-4.2,9.10E-07,
381,OMPW_AMP131.pdb,OMPW_AMP131.JPG,0.983,19.21987,-5.4,,
382,OMPW_AMP132.pdb,OMPW_AMP132.JPG,0.468,24.12589,-5.5,,
383,OMPW_AMP133.pdb,OMPW_AMP133.JPG,0.171,22.4701,,9.30E-04,
384,OMPW_AMP134.pdb,OMPW_AMP134.JPG,1.785,8.74762,,3.10E-05,
385,OMPW_AMP135.pdb,OMPW_AMP135.JPG,2.864,22.3772,,4.00E-04,
386,OMPW_AMP136.pdb,OMPW_AMP136.JPG,1.176,11.74055,-4.7,5.00E-04,
387,OMPW_AMP137.pdb,OMPW_AMP137.JPG,0.543,17.61909,-5.3,5.30E-04,
388,OMPW_AMP138.pdb,OMPW_AMP138.JPG,0.701,12.27839,,1.60E-04,
389,OMPW_AMP139.pdb,OMPW_AMP139.JPG,0.899,15.83501,-7.3,1.10E-04,
390,OMPW_AMP140.pdb,OMPW_AMP140.JPG,0.619,13.90649,,8.90E-05,
391,OMPW_AMP141.pdb,OMPW_AMP141.JPG,1.077,12.49297,-4.6,3.00E-04,
392,OMPW_AMP142.pdb,OMPW_AMP142.JPG,0.59,14.39286,-6.2,1.90E-04,
393,OMPW_AMP143.pdb,OMPW_AMP143.JPG,0.253,17.16525,-6.2,1.30E-03,
394,OMPW_AMP144.pdb,OMPW_AMP144.JPG,0.287,13.78387,,1.20E-03,
395,OMPW_AMP145.pdb,OMPW_AMP145.JPG,3.885,11.76901,-4.8,4.40E-04,
396,OMPW_AMP146.pdb,OMPW_AMP146.JPG,1.144,11.78261,,1.20E-04,
397,OMPW_AMP147.pdb,OMPW_AMP147.JPG,3.701,11.5578,,1.70E-04,
398,OMPW_AMP148.pdb,OMPW_AMP148.JPG,4.15,10.9449,-4.1,7.60E-04,
399,OMPW_AMP149.pdb,OMPW_AMP149.JPG,1.028,11.3387,-6.3,1.80E-04,
400,OMPW_AMP150.pdb,OMPW_AMP150.JPG,0.285,12.76922,-8.9,1.40E-04,
401,OMPW_AMP151.pdb,OMPW_AMP151.JPG,0.171,17.13008,-6.4,7.50E-07,
402,OMPW_AMP152.pdb,OMPW_AMP152.JPG,0.336,12.2838,-6,1.40E-03,
403,OMPW_AMP153.pdb,OMPW_AMP153.JPG,0.781,11.92682,-6.9,3.30E-04,
404,OMPW_AMP154.pdb,OMPW_AMP154.JPG,3.395,9.23561,-5.8,2.90E-04,
405,OMPW_AMP155.pdb,OMPW_AMP155.JPG,2.776,8.7732,-4.1,5.70E-04,
406,OMPW_AMP156.pdb,OMPW_AMP156.JPG,3.656,12.51409,-5.4,4.10E-04,
407,OMPW_AMP157.pdb,OMPW_AMP157.JPG,2.08,14.27274,-4.2,2.70E-04,
408,OMPW_AMP158.pdb,OMPW_AMP158.JPG,1.073,9.91482,-3.2,4.30E-03,
409,OMPW_AMP159.pdb,OMPW_AMP159.JPG,0.196,12.48684,-2.9,7.60E-03,
410,OMPW_AMP160.pdb,OMPW_AMP160.JPG,2.72,15.44918,-4,1.20E-03,
411,OMPW_AMP161.pdb,OMPW_AMP161.JPG,0.479,14.29077,-3.1,5.20E-03,
412,OMPW_AMP162.pdb,OMPW_AMP162.JPG,0.229,18.53234,-5.2,1.60E-04,
413,OMPW_AMP163.pdb,OMPW_AMP163.JPG,0.214,10.72026,-5.1,2.00E-04,
414,OMPW_AMP164.pdb,OMPW_AMP164.JPG,2.95,9.31087,-3.5,2.70E-03,
415,OMPW_AMP165.pdb,OMPW_AMP165.JPG,0.367,13.90875,-3.1,5.70E-03,
416,OMPW_AMP166.pdb,OMPW_AMP166.JPG,0.366,13.71423,-4.4,5.70E-04,
417,OMPW_AMP167.pdb,OMPW_AMP167.JPG,0.897,10.81789,-4.1,1.10E-03,
418,OMPW_AMP168.pdb,OMPW_AMP168.JPG,0.198,10.78297,-3.9,1.50E-03,
419,OMPW_AMP169.pdb,OMPW_AMP169.JPG,1.865,10.1283,-3.4,3.00E-03,
420,OMPW_AMP170.pdb,OMPW_AMP170.JPG,3.55,17.87548,-4.2,8.30E-04,
421,OMPW_AMP171.pdb,OMPW_AMP171.JPG,0.363,13.68319,-4.9,2.50E-04,
422,OMPW_AMP172.pdb,OMPW_AMP172.JPG,0.858,12.8306,-4.1,1.00E-03,
423,OMPW_AMP173.pdb,OMPW_AMP173.JPG,0.997,16.77648,-5.5,9.80E-05,
424,OMPW_AMP174.pdb,OMPW_AMP174.JPG,2.524,14.06964,-5.5,9.50E-05,
425,OMPW_AMP175.pdb,OMPW_AMP175.JPG,3.32,18.73746,-5.5,9.50E-05,
426,OMPW_AMP176.pdb,OMPW_AMP176.JPG,0.696,13.37478,-3.1,5.80E-03,
427,OMPW_AMP177.pdb,OMPW_AMP177.JPG,2.424,17.80344,-3.7,1.80E-03,
428,OMPW_AMP178.pdb,OMPW_AMP178.JPG,0.385,14.3645,-5,2.00E-04,
429,OMPW_AMP179.pdb,OMPW_AMP179.JPG,0.547,11.31802,-5.6,8.20E-05,
430,OMPW_AMP180.pdb,OMPW_AMP180.JPG,0.597,14.80919,-4.4,5.90E-04,
431,OMPW_AMP181.pdb,OMPW_AMP181.JPG,0.612,11.64396,,,
432,OMPW_AMP182.pdb,OMPW_AMP182.JPG,0.391,18.27103,-3.9,1.30E-03,
433,OMPW_AMP183.pdb,OMPW_AMP183.JPG,0.419,17.24857,-6.4,2.10E-05,
434,OMPW_AMP184.pdb,OMPW_AMP184.JPG,0.958,18.39789,-4.7,3.60E-04,
435,OMPW_AMP185.pdb,OMPW_AMP185.JPG,0.518,16.64073,-3.8,1.60E-03,
436,OMPW_AMP186.pdb,OMPW_AMP186.JPG,0.177,16.99772,-3.3,3.50E-03,
437,OMPW_AMP187.pdb,OMPW_AMP187.JPG,3.235,13.19251,-4,1.10E-03,
438,OMPW_AMP188.pdb,OMPW_AMP188.JPG,1.925,12.077,-6.4,1.90E-05,
439,OMPW_AMP189.pdb,OMPW_AMP189.JPG,0.549,22.94137,-3.6,2.20E-03,
440,OMPW_AMP190.pdb,OMPW_AMP190.JPG,0.811,16.20099,-3.3,4.00E-03,
441,OMPW_AMP191.pdb,OMPW_AMP191.JPG,0.235,17.83428,-3.4,3.20E-03,
442,OMPW_AMP192.pdb,OMPW_AMP192.JPG,0.075,13.51166,-4.4,6.20E-04,
443,OMPW_AMP193.pdb,OMPW_AMP193.JPG,2.815,16.52136,,,
444,OMPW_AMP194.pdb,OMPW_AMP194.JPG,0.218,12.43934,-4.6,4.20E-04,
445,OMPW_AMP195.pdb,OMPW_AMP195.JPG,0.299,12.06921,-3.4,3.00E-03,
446,OMPW_AMP196.pdb,OMPW_AMP196.JPG,1.131,9.25803,-3.6,2.30E-03,
447,OMPW_AMP197.pdb,OMPW_AMP197.JPG,1.323,12.0508,-6.7,1.20E-05,
448,OMPW_AMP198.pdb,OMPW_AMP198.JPG,0.547,11.88158,-2.7,9.60E-03,
449,OMPW_AMP199.pdb,OMPW_AMP199.JPG,0.563,14.12695,-3.6,2.40E-03,
450,OMPW_AMP200.pdb,OMPW_AMP200.JPG,2.635,8.51129,-4,1.20E-03,
451,OMPW_AMP201.pdb,OMPW_AMP201.JPG,0.488,15.62569,-2.7,9.60E-03,
452,OMPW_AMP202.pdb,OMPW_AMP202.JPG,0.287,12.65608,-4.8,3.20E-04,
453,OMPW_AMP203.pdb,OMPW_AMP203.JPG,2.705,11.59004,-4,1.10E-03,
454,OMPW_AMP204.pdb,OMPW_AMP204.JPG,0.445,16.08806,-3.5,2.80E-03,
455,OMPW_AMP205.pdb,OMPW_AMP205.JPG,0.41,12.73757,-4,1.10E-03,
456,OMPW_AMP206.pdb,OMPW_AMP206.JPG,0.258,21.43186,-4.6,4.30E-04,
457,OMPW_AMP207.pdb,OMPW_AMP207.JPG,0.451,13.9731,-4.7,3.70E-04,
458,OMPW_AMP208.pdb,OMPW_AMP208.JPG,0.098,18.35288,-3.4,3.00E-03,
459,OMPW_AMP209.pdb,OMPW_AMP209.JPG,0.28,13.46246,-3.9,1.30E-03,
460,OMPW_AMP210.pdb,OMPW_AMP210.JPG,3.567,11.91851,-5.5,8.50E-05,
461,OMPW_AMP211.pdb,OMPW_AMP211.JPG,1.33,10.36009,-5.7,6.60E-05,
462,OMPW_AMP212.pdb,OMPW_AMP212.JPG,0.362,13.61207,-5.4,1.10E-04,
463,OMPW_AMP213.pdb,OMPW_AMP213.JPG,0.652,12.56727,-6.2,2.90E-05,
464,OMPW_AMP214.pdb,OMPW_AMP214.JPG,0.387,12.63509,-3.7,1.90E-03,
465,OMPW_AMP215.pdb,OMPW_AMP215.JPG,3.579,19.07473,-3.1,4.90E-03,
466,OMPW_AMP216.pdb,OMPW_AMP216.JPG,0.141,13.94493,-4.3,7.00E-04,
467,OMPW_AMP217.pdb,OMPW_AMP217.JPG,1.256,16.44496,-4.5,5.30E-04,
468,OMPW_AMP218.pdb,OMPW_AMP218.JPG,1.381,13.14517,-5.2,1.60E-04,
469,OMPW_AMP219.pdb,OMPW_AMP219.JPG,3.64,14.19021,-3.7,1.90E-03,
470,OMPW_AMP220.pdb,OMPW_AMP220.JPG,1.963,11.70912,-3.1,5.30E-03,
471,OMPW_AMP221.pdb,OMPW_AMP221.JPG,0.745,13.12848,-5.1,2.00E-04,
472,OMPW_AMP222.pdb,OMPW_AMP222.JPG,0.506,22.29317,-5.3,1.40E-04,
473,OMPW_AMP223.pdb,OMPW_AMP223.JPG,0.536,17.04896,-5.4,1.10E-04,
474,OMPW_AMP224.pdb,OMPW_AMP224.JPG,0.272,12.89909,-3.7,1.90E-03,
475,OMPW_AMP225.pdb,OMPW_AMP225.JPG,0.184,12.46959,-4.7,3.30E-04,
476,OMPW_AMP226.pdb,OMPW_AMP226.JPG,0.297,12.77693,-3.5,2.80E-03,
477,OMPW_AMP227.pdb,OMPW_AMP227.JPG,0.926,12.24195,-5.1,1.70E-04,
478,OMPW_AMP228.pdb,OMPW_AMP228.JPG,0.441,11.77428,-5.2,1.50E-04,
479,OMPW_AMP229.pdb,OMPW_AMP229.JPG,0.114,13.19558,-3.5,2.60E-03,
480,OMPW_AMP230.pdb,OMPW_AMP230.JPG,0.51,11.71279,-3.4,3.20E-03,
481,OMPW_AMP231.pdb,OMPW_AMP231.JPG,2.1,11.58199,-4.4,5.90E-04,
482,OMPW_AMP232.pdb,OMPW_AMP232.JPG,0.419,16.20099,-3.7,1.90E-03,
483,OMPW_AMP233.pdb,OMPW_AMP233.JPG,0.958,17.83428,-5.4,1.10E-04,
484,OMPW_AMP234.pdb,OMPW_AMP234.JPG,0.518,13.51166,-4,1.10E-03,
485,OMPW_AMP235.pdb,OMPW_AMP235.JPG,0.177,16.52136,-3.9,1.30E-03,
486,OMPW_AMP236.pdb,OMPW_AMP236.JPG,3.235,12.43934,-3.1,5.20E-03,
487,OMPW_AMP237.pdb,OMPW_AMP237.JPG,1.925,12.06921,-5.6,8.10E-05,
488,OMPW_AMP238.pdb,OMPW_AMP238.JPG,0.549,9.25803,-5.7,6.50E-05,
489,OMPW_AMP239.pdb,OMPW_AMP239.JPG,0.811,12.0508,-4.8,2.90E-04,
490,OMPW_AMP240.pdb,OMPW_AMP240.JPG,0.235,11.88158,-4.7,3.50E-04,
491,OMPW_AMP241.pdb,OMPW_AMP241.JPG,0.075,14.12695,-4,1.20E-03,
492,OMPW_AMP242.pdb,OMPW_AMP242.JPG,2.815,8.51129,-5.8,5.90E-05,
493,OMPW_AMP243.pdb,OMPW_AMP243.JPG,0.218,15.62569,-2.8,9.20E-03,
494,OMPW_AMP244.pdb,OMPW_AMP244.JPG,0.299,12.65608,-4.3,6.80E-04,
495,OMPW_AMP245.pdb,OMPW_AMP245.JPG,1.131,11.59004,-4.7,3.90E-04,
496,OMPW_AMP246.pdb,OMPW_AMP246.JPG,1.323,16.08806,-5.4,1.10E-04,
497,OMPW_AMP247.pdb,OMPW_AMP247.JPG,0.547,12.73757,-4,1.20E-03,
498,OMPW_AMP248.pdb,OMPW_AMP248.JPG,0.563,21.43186,-4.2,7.90E-04,
499,OMPW_AMP249.pdb,OMPW_AMP249.JPG,2.635,13.9731,-5.6,7.20E-05,
500,OMPW_AMP250.pdb,OMPW_AMP250.JPG,0.488,18.35288,-5.8,5.40E-05,
